ID,SKU,Title,Brand,Stock,Currency,Price,Changes,Barcode,Category,Description,Body,Image_URLs
72607,HB1201BK,Switch Bidireccional Hdmi Unno Tekno 2 Entradas,UNNO,35,U$S,8.1,"price,stock",00728662223048,Monitores - TV - Accesorios > ACCESORIOS,UNNO - SWITCH HDMI BIDIRECCIONAL HB1201BK - 2 ENTRADAS / SALIDAS - 1 ENTRADA / SALIDA. 4K x 2K (3840 x 2160) a 60Hz.,"<p><strong><span style=""font-size: 14pt;"">UNNO - SWITCH HDMI BIDIRECCIONAL</span></strong><br /><strong><span style=""font-size: 14pt;"">HB1201BK</span></strong><br /><br /><span style=""color: #ff6600;"">REPLICA CUALQUIER SE&Ntilde;AL DE VIDEO HDMI EN M&Uacute;LTIPLES PANTALLAS.</span><br />PUERTOS: 2 ENTRADAS / SALIDAS - 1 ENTRADA / SALIDA.<br />Resoluci&oacute;n de Video: 4K x 2K (3840 x 2160) a 60 Hz.<br />Compatible con HDMI 1.4 y HDCP 2.2.<br />Formato 3D compatible.<br />Compatibilidad: Reproductores de Video, Consolas de Videojuego, Notebooks y m&aacute;s.<br />No requiere fuente de alimentaci&oacute;n externa.<br />Color: NEGRO.<br /><br />Garant&iacute;a: 1 a&ntilde;o.<br />Contra Defecto de Fabricaci&oacute;n.</p>","""https://www.pcservice.com.uy/contentimg/72607/1/d/HB1201BK_01_ICO.jpg, https://www.pcservice.com.uy/contentimg/72607/1/d/HB1201BK_01_PIC.jpg, https://www.pcservice.com.uy/contentimg/72607/1/d/HB1201BK_01_POS.jpg, https://www.pcservice.com.uy/contentimg/72607/1/d/HB1201BK_02_PIC.jpg, https://www.pcservice.com.uy/contentimg/72607/1/d/HB1201BK_02_POS.jpg"""
74515,VSFC,Compostera Vermitek Ez Bsf Larva Recicla Restos De Cocina,VERMITEK,4,U$S,89.0,price,00000000000000,ECOAMIGABLES   > Compostaje,VERMITEK - COMPOSTERA BIOPOD PLUS EZ BSF LARVA - UTILIZA  LARVA DE MOSCAS SOLDADO PARA LA BIOCONVERSIÓN.,"<p><span style=""font-size: 14pt;""><strong>VERMITEK - COMPOSTERA<br />EZ BSF LARVA</strong></span><br /><br />Forma conveniente de reciclar los restos de la cocina y las sobras de los restaurantes en alimentos valiosos, una excelente opci&oacute;n para sus peces, pollos, ranas toro y comederos de p&aacute;jaros. Utilizando la etapa de larvas de la mosca del soldado negro nativa, estos dispositivos son una forma eficiente de bioconvertir sus restos de comida en biomasa viva, sin la tarea de separar los gusanos del mont&oacute;n activo. Los gusanos maduros se separan autom&aacute;ticamente de la pila activa a trav&eacute;s de rampas de arrastre y se recogen en el cubo de cosecha manejado.<br /><br />Es f&aacute;cil de configurar y usar para el &eacute;xito continuo. Este es un sistema de compost hecho espec&iacute;ficamente para las larvas de moscas soldado negro. Tiene una capacidad de 40 L, 26,5 L de &aacute;rea de compost y 13,5 L de &aacute;rea para que el soldado vuele de regreso al contenedor para poner m&aacute;s huevos. Este sistema puede contener m&aacute;s de 200000 larvas peque&ntilde;as o 50000 larvas grandes. Una vez que el contenedor se establece en el clima adecuado (de c&aacute;lido a caliente), las moscas pueden continuar rellenando el contenedor con larvas. Est&aacute; hecho de pl&aacute;stico 100% reciclado resistente a los rayos UV.<br /><br /><strong>El cuerpo principa</strong>l presenta un par de rampas anguladas de 30&#730; que&nbsp; permiten&nbsp; la migraci&oacute;n natural de las larvas cuando maduran . El borde interior de las rampas posee un borde elevado para guiar las larvas y optimizar el arrastre autom&aacute;tico. Las rampas dobles conducen a&nbsp; hendiduras de cosecha&nbsp; cerca de la parte superior que sobresale del canal de entrada de los contenedores de recolecci&oacute;n.&nbsp; <br /><strong>Los contenedores</strong> cuentan con una ranura de puerto de aire para evitar que las larvas se asfixien y reducir la humedad para que no puedan volver a salir f&aacute;cilmente. <br /><strong>La tapa de 2 piezas</strong>&nbsp;permite un f&aacute;cil acceso a la pila activa y ayuda con el control de la humedad. <br />La construcci&oacute;n de resina de alta resistencia, resistente a los rayos UV asegura una larga vida &uacute;til y protege la colonia del clima <br /><strong>Ventilaci&oacute;n mejorada</strong>&nbsp;el&nbsp; aire fresco ingresa a trav&eacute;s de la ranura de la cubeta, fluyendo pasivamente a trav&eacute;s de la tolva de entrada en la cubeta, lo que conduce a la ranura de recolecci&oacute;n en el cuerpo y sale en el espacio conveniente de la tapa, manteniendo continuamente las condiciones aer&oacute;bicas <br /><strong>El dise&ntilde;o compacto</strong>&nbsp;es ideal para jardines de sombra y patios, compatible con entornos rurales, suburbanos y urbanos. <br /><strong>El sistema de drenaje</strong> tiene accesorios externos que permiten la recolecci&oacute;n simple de efluentes l&iacute;quidos.<br /><strong>La construcci&oacute;n del contenedor</strong> es un pl&aacute;stico resistente a los rayos UV m&aacute;s grueso / resistente para durar m&aacute;s.<br />Dimensiones:&nbsp;660 x 432 x 406 mm APROX.<br /><br /><a href=""https://vermitek.com/store/p16/EZ_Larva_Lab.html"" target=""_blank"" rel=""noopener"">Link del Fabricante.</a><br /><a href=""http://www.protapodusa.com/nwrw-grub-pod.html"" target=""_blank"" rel=""noopener"">Informacion Extra.</a><br /><br />Garant&iacute;a: 1 a&ntilde;o.<br />Contra Defecto de Fabricaci&oacute;n.</p>","""https://www.pcservice.com.uy/contentimg/74515/1/d/VSFC-ico1.png, https://www.pcservice.com.uy/contentimg/74515/1/d/VSFC-pic1.png, https://www.pcservice.com.uy/contentimg/74515/1/d/VSFC-pic2.png, https://www.pcservice.com.uy/contentimg/74515/1/d/biopodplus-pic1.JPG, https://www.pcservice.com.uy/contentimg/74515/1/d/VSFC-pic3.JPG"""
75472,MW300UM,MW300UM,GENERICO,10,U$S,7.2,pvp_ecommerce,00000000000000,Conectividad Wireless > USB,TARJETA DE RED USB 2.0  MERCUSYS MW300UM - BOTÓN WPS.,"<p><strong>TARJETA DE RED USB MERCUSYS</strong><br /><strong>MW300UM</strong></p>  <p>&nbsp;</p>  <p>Diversas funciones para la mayor&iacute;a de las necesidades, el adaptador mini USB inal&aacute;mbrico MW300UM te permite conectar una PC o computadora port&aacute;til a una red inal&aacute;mbrica de velocidades de hasta 300Mps. Adem&aacute;s, con su funci&oacute;n AP, podr&aacute;s convertir tu PC o computadora port&aacute;til en una zona Wi-Fi si est&aacute;s utilizando una conexi&oacute;n por cable existente.</p>  <p>&nbsp;</p>  <p>Dise&ntilde;o port&aacute;til para m&aacute;s comodidad, el MW300UM puede insertarse en cualquier puerto USB, que se adapta a cualquier escenario de aplicaci&oacute;n. Aprovecha la ventaja del dise&ntilde;o port&aacute;til ideal para llevar a la carretera.<br /><br />Velocidad de transmisi&oacute;n 300 Mbps.<br />1 puerto USB 2.0.<br />2 Antenas internas.<br />Boton WPS.<br />Est&aacute;ndares IEEE 802.11n, IEEE 802.11g, IEEE 802.11b<br />Frecuencia &nbsp;2.4 - 2.4835GHz<br />Seguridad inal&aacute;mbrica WEP, WPA/WPA2, WPA-PSK/WPA2-PSK.<br />Potencia de transmisi&oacute;n &lt;20dBm.<br />Sistemas operativos compatibles&nbsp;Windows 10/8.1/8/7/XP (32/64bit).</p>  <p><br /><br /><strong>Garant&iacute;a 1 a&ntilde;o.<br />Contra defecto de fabricac&iacute;on.<br /><br /></strong></p>","""https://www.pcservice.com.uy/contentimg/75472/1/d/2-ico.jpg, https://www.pcservice.com.uy/contentimg/75472/1/d/2-pic.jpg, https://www.pcservice.com.uy/contentimg/75472/1/d/2.jpg, https://www.pcservice.com.uy/contentimg/75472/1/d/localTest_MW300UM_EU_3.0_03_large20200513082021.jpg, https://www.pcservice.com.uy/contentimg/75472/1/d/localTest_MW300UM_EU_3.0_02_large20200513082043.jpg, https://www.pcservice.com.uy/contentimg/75472/1/d/localTest_MW300UM_EU_3.0_04_large20200513081955.jpg, https://www.pcservice.com.uy/contentimg/75472/1/d/1.jpg"""
78889,TCLMT40ABK,Smartwatch Para Adultos Tcl MT40 Watch 4G Bluetooth,TCL,10,U$S,46.0,"description,textbody,title,price,pvp_ecommerce,stock",04894461846064,SmartWatches > TCL,"TCL - SMARTWATCH PARA ADULTOS MOVETIME FAMILY WATCH MT40 - 1,3''. 4G. WIFI. BLUETOOTH. GPS. RAM 256MB / ROM 512MB. 0,3MP. 600mAh.","<p style=""text-align: left;""><strong><span style=""font-size: 14pt;"">TCL -&nbsp;SMARTWATCH PARA ADULTOS</span></strong><br /><strong><span style=""font-size: 14pt;"">MOVETIME FAMILY WATCH<br />MT40</span></strong><br /><img src=""http://www.start-game.com/files/pcservice/ICONS_2016/ICON_4G.png"" alt="""" /><img src=""http://www.start-game.com/files/pcservice/ICONS_2016/ICON_BT.png"" alt="""" /><img src=""http://www.start-game.com/files/pcservice/ICONS_2016/ICON_GPS.png"" alt="""" /><br /><span style=""color: #ff6600;"">TCL Senior MT40, es un reloj inteligente dirigido principalmente a personas mayores y, al mismo tiempo, proporciona un valor agregado para toda la familia. El reloj GPS sirve como un medio de comunicaci&oacute;n conveniente y ayuda en caso de emergencia. Permite realizar llamadas telef&oacute;nicas, incluidas las videollamadas, recibe mensajes de texto y permite el intercambio de mensajes de voz. Si no est&aacute; seguro de d&oacute;nde se aloja la persona mayor, los familiares hacen uso de la ubicaci&oacute;n.</span><br /><br />Pantalla: 1,3'', 240 x 240 p&iacute;xeles.&nbsp;Cristal 2D.<br />4G.&nbsp;Funciones de red compatibles exclusivamente con Movistar y Claro.<br />Conectividad: WIFI, BLUETOOTH 4.2.<br />GPS.<br />Memoria RAM: 256 MB.<br />Memoria ROM: 512 MB.<br />C&aacute;mara: 0,3 MP.<br /><strong>Zona segura geofencing.<br />Alertas Posicionamiento autom&aacute;tico y posicionamiento manual.<br />Bot&oacute;n SOS.<br />Recepci&oacute;n de mensajes de texto.<br />Enviar y recibir emojis, fotos y mensajes de voz.<br />Modo de llamada en modo silencioso.<br />Videollamada.<br />Grupo de chat.</strong><br /><strong>Pista hist&oacute;rica.</strong><br /><strong>Navegaci&oacute;n.</strong><br /><strong>Pod&oacute;metro para rastrear la distancia recorrida, los pasos recorridos y las calor&iacute;as quemadas.<br />Recordatorios.<br />Modo de clase modo silencioso.</strong><br /><strong>Apagado regular.</strong><br />Bater&iacute;a: 600 mAh.<br />Tiempo de Carga: 2 hs APROX.<br />Tiempo en Llamada: 5 hs APROX.<br />Tiempo en Uso: 2 d&iacute;as&nbsp;APROX.<br />Tiempo en Espera: 5 d&iacute;as&nbsp;APROX.<br />Color: NEGRO.<br /><br /><a href=""https://www.alcatelmobile.com/eu/product/smartwatch/move-time/movetime-family-watch-mt40/"" target=""_blank"" rel=""noopener"">Link del Fabricante.</a><br /><br />Garant&iacute;a: 1 a&ntilde;o.<br />Contra Defecto de Fabricaci&oacute;n.</p>","""https://www.pcservice.com.uy/contentimg/78889/1/d/TCLMT40ABK_01_ICO.jpg, https://www.pcservice.com.uy/contentimg/78889/1/d/TCLMT40ABK_01.jpg, https://www.pcservice.com.uy/contentimg/78889/1/d/TCLMT40ABK_02.jpg, https://www.pcservice.com.uy/contentimg/78889/1/d/TCLMT40ABK_03.jpg, https://www.pcservice.com.uy/contentimg/78889/1/d/TCLMT40ABK_04.jpg"""
80985,PMLN7220AR,Clip De Radio Para Cinturón Motorola x2 T400 T500 T600,MOTOROLA,5,U$S,9.8,price,00000000000000,Telefonia - Handy > RADIO TELEFONIA,MOTOROLA - CLIP DE RADIO PARA CINTURÓN PMLN7220AR PACK x2 - MOTOROLA TALKABOUT SERIES T400 / T500 / T600.,"<p><span style=""font-size: 14pt;""><strong>MOTOROLA - CLIP DE RADIO PARA CINTUR&Oacute;N<br />PMLN7220AR<br />PACK x2</strong></span><br /><br /><span style=""color: #ff6600;"">Acceda de forma r&aacute;pida y f&aacute;cil a su radio Talkabout y mant&eacute;ngalo fijo cuando no est&eacute; en uso.</span><br />Compatibiliad: MOTOROLA TALKABOUT SERIES T400, T460, T461, T465, T480.<br />Color: NEGRO.<br /><br />Garant&iacute;a: 1 a&ntilde;o.<br />Contra Defecto de Fabricaci&oacute;n.</p>","""https://www.pcservice.com.uy/contentimg/80985/1/d/handyclip_ICO1.jpg, https://www.pcservice.com.uy/contentimg/80985/1/d/handyclip_PIC1.jpg, https://www.pcservice.com.uy/contentimg/80985/1/d/handyclip_POS1.jpg, https://www.pcservice.com.uy/contentimg/80985/1/d/handy_clip_POS2.jpg, https://www.pcservice.com.uy/contentimg/80985/1/d/PMLN7220AR_01.jpg"""
81374,B08CKHPP52,Timbre Con Cámara Ring 1080p Visión Nocturna Wifi Alexa,BLINK,28,U$S,39.5,"price,pvp_ecommerce",00840080584669,Smart Home > VIDEOPORTEROS,RING - TIMBRE CON CÁMARA VIDEO DOORBELL WIRED B08CKHPP52 - 1080P. VISIÓN NOCTURNA. SENSOR DE MOVIMIENTO. INTERCOMUNICADOR. CONFIGURACIONES PERSONALIZABLES.,"<p><strong><span style=""font-size: 14pt;"">RING - TIMBRE CON C&Aacute;MARA</span></strong><br /><strong><span style=""font-size: 14pt;"">VIDEO DOORBELL WIRED<br />B08CKHPP52</span></strong><br /><br /><span style=""color: #000000;""><img src=""http://www.start-game.com/files/pcservice/ICONS_2016/ICON_1080P.png"" alt="""" /></span><br /><br /><span style=""color: #ff6600;"">RESOLUCI&Oacute;N: 1920 x 1080 p&iacute;xeles.<br />VISI&Oacute;N NOCTURNA.<br />SENSOR DE MOVIMIENTO.<br />INTERCOMUNICADOR.<br />CONFIGURACIONES PERSONALIZABLES.</span><br />Campo de Visi&oacute;n: 155&deg; (horizontal) / 90&deg; (vertical).<br />Conectividad: WIFI 802,11 b/g/n.<br />Cancelaci&oacute;n de Ruido.<br />Indicadores LED.<br /><strong>Compatibilidad: ANDROID / WINDOWS / MAC / ANDROID / IOS.</strong><br /><strong>La APP NEIGHBOURS de RING permite la visualizaci&oacute;n remota y las notificaciones en dispositivos ANDROID &oacute; IOS.</strong><br /><strong>Control por voz a trav&eacute;s AMAZON ALEXA.</strong><br />Instalaci&oacute;n cableada con cableado de timbre existente para alimentaci&oacute;n.<br />Dimensiones:&nbsp;101 x 46 x 22 mm APROX.<br />Color: NEGRO.<br /><br />Garant&iacute;a: 1 a&ntilde;o.<br />Contra Defecto de Fabricaci&oacute;n.</p>","""https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_01_ICO.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_01.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_02.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_03.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_04.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_05.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_06.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_07.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_08.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_09.jpg, https://www.pcservice.com.uy/contentimg/81374/1/d/B08CKHPP52_10.jpg"""
81529,OBS52D,Parlante Inalámbrico Soundpro Oraimo Bluetooth 10w,ORAIMO,9,U$S,26.0,"price,pvp_ecommerce",00700512856071,Parlantes > PARLANTES PORTÁTILES,ORAIMO - PARLANTE INALÁMBRICO SOUNDPRO OBS-52D - IPX4. BLUETOOTH. 10W. 2000mAh.,"<p><strong><span style=""font-size: 14pt;"">ORAIMO - PARLANTE INAL&Aacute;MBRICO</span></strong><br /><strong><span style=""font-size: 14pt;"">SOUNDPRO<br />OBS-52D</span></strong><br /><img src=""https://www.start-game.com/files/pcservice/ICONS_2016/ICON_BT.png"" alt="""" /><br /><span style=""color: #ff6600;"">PARLANTE PORT&Aacute;TIL INAL&Aacute;MBRICO BLUETOOTH.<br />Sonido impresionante, controlador doble de 5 W que ofrece un potente sonido est&eacute;reo.<br />Disfrute de los deliciosos agudos y los graves ricos para una experiencia auditiva envolvente.</span><br /><span style=""color: #ff6600;""><br />Certificaci&oacute;n: IPX4, protegido contra salpicaduras de agua.<br />Conectividad: BLUETOOTH 5.0.</span><br />Respuesta de Frecuencia: 20 Hz - 20 KHz.<br />Salida de Altavoz: 10 W (5 W x 2).<br />Lector de Tarjetas: TF.<br />Puertos: USB x 1, MICRO USB x 1 (para carga), 3,5 mm x 1.<br />Asa de transporte.<br />Dimensiones: 213 x 80 x 80 mm APROX.<br />Bater&iacute;a: 2000 mAh.<br />Tiempo de Reproducci&oacute;n: 7 h APROX.<br />Color: NEGRO.<br /><br /><a href=""https://www.oraimo.com/pro_info_111-es.html"" target=""_blank"" rel=""noopener"">Link del Fabricante.</a><br /><br />Garant&iacute;a: 1 a&ntilde;o.<br />Contra Defecto de Fabricaci&oacute;n.</p>","""https://www.pcservice.com.uy/contentimg/81529/1/d/OBS52D_01_ICO.jpg, https://www.pcservice.com.uy/contentimg/81529/1/d/OBS52D_01.jpg, https://www.pcservice.com.uy/contentimg/81529/1/d/OBS52D_02.jpg, https://www.pcservice.com.uy/contentimg/81529/1/d/OBS52D_03.jpg, https://www.pcservice.com.uy/contentimg/81529/1/d/OBS52D_04.jpg, https://www.pcservice.com.uy/contentimg/81529/1/d/OBS52DNEW_05.jpg"""
81667,8274B001AA,Cartucho De Tinta Canon Pg-145xl Negro 12ml,CANON,14,U$S,25.9,"price,pvp_ecommerce",04960999974408,Consumibles > CARTUCHO ORIGINAL,CANON - CARTUCHO DE TINTA NEGRO PG-145XL - 12ml.,"<p><span style=""font-size: 14pt;""><strong>CANON - CARTUCHO DE TINTA<br />NEGRO</strong></span><br /><span style=""font-size: 14pt;""><strong>PG-145XL</strong></span><br /><br />Los cartuchos PG-145 Canon producen fotos hermosas gracias a la tecnolog&iacute;a FINE (Full Photolithographic Inkjet Nozzle Engineering). Al imprimir con tintas originales y papeles fotogr&aacute;ficos Canon tendr&aacute;s incre&iacute;bles fotos de larga duraci&oacute;n.<br /><br />Imprime hasta 300 p&aacute;ginas.<br /><span style=""color: #ff6600;"">Contenido del Cartucho: 12 ml.<br />Color: NEGRO.</span><br />Compatibilidad de Impresoras: PIXMA IP2810 / MG2410 / MG2510 / MG2910.</p>","""https://www.pcservice.com.uy/contentimg/81667/1/d/8274B001AA_01_ICO.jpg, https://www.pcservice.com.uy/contentimg/81667/1/d/8274B001AA_01.jpg"""
81950,ML2701,Monitor Plano Mio-lcd 27'' Ips Led 1080p 75hz 5ms,MIO-LCD,4,U$S,99.0,price,06947503770037,Monitores - TV > MONITORES LED,"MIO-LCD - MONITOR ML2701 - 27"" IPS LED. 1920x1080. 75Hz. 5ms. 178º HORIZONTAL / 178º VERTICAL. NEGRO.","<p><strong><span style=""font-size: 14pt;"">MIO-LCD - MONITOR</span></strong><br /><strong><span style=""font-size: 14pt;"">ML2701</span></strong><br /><img src=""https://www.start-game.com/files/pcservice/ICONS_2016/ICON_IPS.png"" alt="""" /><img src=""https://www.start-game.com/files/pcservice/ICONS_2016/ICON_LED.png"" alt="""" /><img src=""https://www.start-game.com/files/pcservice/ICONS_2016/ICON_1080FHD.png"" alt="""" /><br /><span style=""color: #ff6600;"">Pantalla: 27"" IPS LED.<br />Resoluci&oacute;n: 1920 x 1080 p&iacute;xeles.</span><br />Escala de Pantalla: 16:9.<br /><span style=""color: #ff6600;"">Frecuencia de Actualizaci&oacute;n: 75 Hz.<br />Tiempo de Respuesta: 5 ms.</span><br />Colores: 16,7 M.<br />Brillo: 250 cd/m&sup2;.<br />Contraste: 1200:1.<br />&Aacute;NGULO DE VISI&Oacute;N: 178&ordm; HORIZONTAL&nbsp;/ 178&ordm; VERTICAL.<br />Lenguaje OSD:&nbsp;M&uacute;ltiples Idiomas.<br />Conectores: HDMI + VGA + DC.<br />Vesa: 75 x 75 mm.<br />Inclinaci&oacute;n de Soporte: 15&ordm;.<br />Peso del Paquete: 5,5 kg APROX.<br />Dimensiones del Paquete:&nbsp;683 x 445 x 128 mm APROX.<br />Voltaje: DC 12 V / 4 A.<br />Consumo: &lt; 20 W / 0,5 W (en espera).<br />Color: NEGRO.<br /><br />Garant&iacute;a: 1 a&ntilde;o.<br />Contra Defecto de Fabricaci&oacute;n.</p>","""https://www.pcservice.com.uy/contentimg/81950/1/d/ML2701BK-ICO.jpg, https://www.pcservice.com.uy/contentimg/81950/1/d/ML2701BK-PIC.jpg, https://www.pcservice.com.uy/contentimg/81950/1/d/ML2701BK-POS1.jpg, https://www.pcservice.com.uy/contentimg/81950/1/d/ML2701BK-POS2.jpg, https://www.pcservice.com.uy/contentimg/81950/1/d/ML2701BK-POS3.jpg"""
82262,ESAVDED,Antivirus Escan Estandar Digital 1L,ESCAN,376,U$S,5.9,price,00000000000000,Software >             ANTIVIRUS,"Licencia de Antivirus ESCAN Cyber Vaccine edition OEM DIGITAL, para Windows.  Validez (1) un año.","<p><span style=""font-size: 14pt;""><strong>ESCAN - ANTIVIRUS&nbsp;</strong></span><br /><br />Licencia de Antivirus ESCAN Cyber Vaccine edition OEM DIGITAL, para Windows.<br /><br />eScan proporciona una capa sofisticada de protecci&oacute;n en tiempo real para evitar cualquier posible propagaci&oacute;n de programas maliciosos. Supervisa constantemente el sistema en busca de malware, spyware, ransomware y otras amenazas.<br /><br />eScan est&aacute; equipado con tecnolog&iacute;as de seguridad avanzadas para reducir la memoria y el disco duro que se utilizan, lo que eventualmente minimiza la sobrecarga de la CPU.<br />La eficaz funci&oacute;n Anti-Ransomware de eScan que utiliza el motor de an&aacute;lisis de comportamiento proactivo (PBAE) supervisa la actividad de todos los procesos. El mecanismo Intelligent Shadow Backup se activa durante cualquier eventualidad, esto ayuda a los usuarios a proteger sus datos cruciales y superar las r&eacute;plicas de los ataques de ransomware.<br /><br />eScan comprueba si faltan parches de seguridad en el sistema operativo haciendo coincidir los parches instalados con la lista de parches publicados en la base de datos. Despu&eacute;s de comparar ambos parches, instala los parches de seguridad cr&iacute;ticos de Windows que faltan. Esto ayuda a mantener el sistema alejado de las amenazas m&aacute;s recientes y a mantener la seguridad de la red.</p>  <p>Validez (1) un a&ntilde;o.</p>","""https://www.pcservice.com.uy/contentimg/82262/1/d/ESAVDED-ICO.jpg, https://www.pcservice.com.uy/contentimg/82262/1/d/ESAVDED-PIC.jpg, https://www.pcservice.com.uy/contentimg/82262/1/d/ESAVDED-POS1.jpg"""
